,Date,User,Tweet,Emotion
10508,2019-04-02 15:36:21+00:00,imarunaksh,"@RahulGandhi promises to dilute sedition charges under IPC section 124A.

Now @INCIndia is openly supporting #TukdeTukdeGang

#CongressManifesto
#RahulGandhi 
#CongressManifesto2019 
#BharatBoleModiModi",pos
10509,2019-04-02 15:33:48+00:00,imarunaksh,"@RahulGandhi promises to dilute #AFSPA if they comes to power

So @INCIndia wants to shield and support the insurgents to again bring instability in this country 

Vote wisely
Be careful

#CongressManifesto
#RahulGandhi 
#CongressManifesto2019 
#BharatBoleModiModi",neg
10510,2019-04-02 15:23:48+00:00,SandipGhose,@RahulGandhi @calamur Super April 1st tweet. How about starting with elected PCC and District Congress Committee Presidents first. Democracy like charity should begin at home Sir. #RahulGandhi #CongressManifesto,pos
10511,2019-04-02 15:17:33+00:00,TWEETatABM,"@RahulGandhi @INCIndia if I don't work, hold no property or any other asset with no income, will I be considered poor &amp; get 72000 per year? #RahulForYoungIndia #MainBhiBerozgar #NYAY #CongressManifesto #RahulGandhi #CongressManifesto2019 #EkHiChowkidarChorHai #property #Taxpayers",neg
10512,2019-04-02 15:09:46+00:00,PavanTheBreeze,"@RahulGandhi Where will you get the money for #NYAY?
Will the scheme not have a negative effect on #Economy by having higher income taxes and you also promise to bring in single #GST rate. It will be disastrous if you &amp; @INCIndia are elected.
#LokSabhaElections2019
#ModiOnceMore",neg
10513,2019-04-02 15:05:01+00:00,Jain0bhavesh,"@IndiaToday @RahulGandhi Ur Freedom comes with T&amp;C*
You will get it
if u r from #tukdetukdegang
If u r antinational
If u r doubting Indian Army
If u r abusing Army Chief
If u r asking @IAF_MCC for proof
If u love #Pakistan
If u want separate #Kashmir
If u r corrupt
If u hate hindu
#LokSabhaElections2019",neg
10514,2019-04-02 15:01:40+00:00,ss_suryawanshi,"Along with #CongressManifesto , #pravingaikwadforpune is trending today. Followers of Pravin Gaikwad are demanding change in candidature for Pune #LokSabhaElections2019 @RahulGandhi @AshokChavanINC @prithvrj @kharge @kcvenugopalmp @SATAVRAJEEV @rssurjewala",pos
10515,2019-04-02 14:58:57+00:00,ranjit86610835,#CongressManifesto not included 5 years plan of all scams @RahulGandhi #RahulGandhi #CongressManifesto #Congress @INCIndia @BJP4India,neg
10516,2019-04-02 14:56:20+00:00,ranjit86610835,@RahulGandhi you have not mentioned the 5 year plan to handle all SCAMS in  manifesto of @INCIndia #LokSabhaElections2019 #LokSabha2019 #RahulGandhi #BJPManifesto,neg
10517,2019-04-02 14:55:57+00:00,KajaVinoth,"Whom you really vote for ?

#BharatBoleModiModi #BJPFoolBanaya #CriticsChoiceFilmAwards #RahulWayanadEscape
#CongressManifesto #LokSabhaElections2019 
@RahulGandhi @narendramodi @Swamy39 @ArvindKejriwal",pos
10518,2019-04-02 14:48:42+00:00,vikram140gulati,Okay now I only want to vote for #Congress as I can't wait for the #CongressManifesto to be implemented as I wish to see #India great again #LokSabhaElections2019 @RahulGandhi as #PM,pos
10519,2019-04-02 14:43:45+00:00,Rumi37152121,"@TV9Bharatvarsh ll you post authentic proof that you survey the constituency . 
Or you just calculate on online bases.
@vinodkapri @RahulGandhi #LokSabhaElections2019",pos
10520,2019-04-02 14:37:59+00:00,MM09021996,"@INCIndia will now get 300 seats plus. @BJP4India less than 100.
@narendramodi is going to Antigua in June 2019.
@RahulGandhi jitega
#LokSabhaElections2019",neg
10521,2019-04-02 14:24:25+00:00,VikramNippani,"#LokSabhaElections2019 
@RahulGandhi  @INCIndia  what kind of menifesto you guys are trying to bring in the country. Trying to crush #DefenceForces
किसी चीज का बदला ले रहे हो क्या।सब मिल के।

God is watching you!
Time has come!

@PMOIndia 
@ndtv 
@aajtak",neg
10522,2019-04-02 14:24:15+00:00,shahnaumaan,"#RahulForBehtarBharat #RahulGandhi should focus on cleanliness in the country
Agar Keechad nahi Hogi to Kamal bhi Nahi Hoga @narendramodi @myogiadityanath @RahulGandhi @rahulkanwal",pos
10523,2019-04-02 14:24:06+00:00,Adeepakbhandari,"@AdityaRajKaul Respected, 

@MehboobaMufti ji are you in making more terrorists. From where you get this kind of haterade speeches.

Have you bought Kashmir for #LoksabhaElections2019 or @RahulGandhi gave you for free?

Anything for winning elections.  what Pakistan is giving you for this?",neg
10524,2019-04-02 14:12:38+00:00,SagarneelSinha,@sadhavi @RahulGandhi @priyankagandhi Exactly @sadhavi ji.  A huge self goal from the side of @INCIndia ! #LokSabhaElections2019,pos
10525,2019-04-02 13:59:38+00:00,nitinkumar111,"@ashutosh83B @narendramodi @RahulGandhi In a effort to appease your congi masters how far can u go.cant u find the paper cutting of deceleration of saffron terrorism by chittambaram
#LokSabhaElections2019 #AmitShahOnZee",neg
10526,2019-04-02 13:50:50+00:00,ajayksingh79,"@priyankagandhi Do it means that @INCIndia and @RahulGandhi will demolish instant #Arrest in #SCST #Act as of now it is mentioned that person will be arrested as soon FIR is lodged??
Plz justify it??
#Dalits #bhimarmy #BSP #Swarn #LokSabhaElections2019 #CongressManifesto",neg
10527,2019-04-02 13:43:43+00:00,asarpotar,"#CongressManifesto - The more I read this document, the more flutters my heart gets and my ulcers go on overdrive. The Hatred on the Intro, the self praise of the one family is nauseous! @RahulGandhi @INCIndia 
#LokSabhaElections2019",neg
10528,2019-04-02 13:32:53+00:00,asarpotar,"#CongressManifesto - Mr. @RahulGandhi 
You forgot to add in your document, how all of India's awards, monuments, airports,, schemes, plans, parks are only named after your Dad, GrandMom &amp; her dad. Despite you not paying one penny to run it. Why?
#LokSabhaElections2019",pos
10529,2019-04-02 13:09:52+00:00,Aughar_,Women empowerment of 2014 has been replaced by Anil Ambani in 2019 by @RahulGandhi #LokSabhaElections2019,neg
10530,2019-04-02 13:07:41+00:00,asarpotar,"#CongressManifesto. The Lies Mr. @RahulGandhi 
The IIT's were not built by you or Nehru. It was initiated by the British pre Independence. Your Great Grandad had nothing to do with the concept!
#LokSabhaElections2019",neg
10531,2019-04-02 13:05:03+00:00,asarpotar,"#CongressManifesto - Mr. @RahulGandhi 
You never broke a promise that you could not keep?
You promised arrest of 1984 perpetrators on TV. Not one @INCIndia member?
KamalNath is a CM! Itna bhi Jhoot nahin banta hai Boss!
#LokSabhaElections2019",pos
10532,2019-04-02 13:03:37+00:00,asarpotar,"#CongressManifesto - The Lies, Mr. @RahulGandhi 
@INCIndia DID NOT lead &amp; win India's stuggle for freedom. There were 000's of other Non Congress players. Rani Laxmibai was not your employee! Nor were Azad, Bhagat Singh. Bose, the final reason, was not.
#LokSabhaElections2019",neg
10533,2019-04-02 12:46:02+00:00,Erviju,@Mehtacee @RahulGandhi @INCIndia @priyankagandhi #MensCommission is still missing in #CongressManifesto #LokSabhaElections2019 #Nota4MensRights,neg
10534,2019-04-02 12:37:19+00:00,LokeshSharma085,"@ndtv U don't hv a magic stick..do u?If there's no increase in taxation then they will deter GDP growth. It's simple @RahulGandhi @priyankagandhi please stop, we r not fools watching ur flopshow #LokSabhaElections2019  #कांग्रेस #AbkiBaarKiskiSarkar #WarkarModiSarkar #MainBhiChowkidar",neg
10535,2019-04-02 12:28:27+00:00,Being_Pahadi,"@RahulGandhi Amethi is the first smart city of India, all because of #RahulGandhi #CongressManifesto2019 #CongressManiFAKEto",pos
10536,2019-04-02 12:21:49+00:00,Vijapandey,"@News18India @RahulGandhi #AprilFools 
#RahulGandhi is making April fool in #LokSabhaElections2019",neg
10537,2019-04-02 12:20:48+00:00,SVishwakarma_,"@RahulGandhi Mr. #RahulGandhi if u really so intelligent then what u did in last 5 yr as MP, y Mr #NarendraModi need to bring the concept of #SmartCity , y he initiated the #SwakshBharat campaign. Y u r offering ₹ 72000. 72k is looking like a bribe for vote.
#LokSabhaElections2019",neg
10538,2019-04-02 11:49:03+00:00,NextGenCongress,"#CongressManifesto2019 I would have love to see one more pledge.
* there will b open pc periodically by Prime Minister
@RahulGandhi #LokSabhaElections2019",pos
10539,2019-04-02 11:42:54+00:00,VinodTawde_Maha,"@BJP4India @arunjaitley @RahulGandhi we request your family to stop thinking about scams for once. 
#RahulDealWithScamsters #CongressManifesto #BharatBoleModiModi #BJPWinning #LokSabhaElections2019 #PhirEkBaarModiSarkar 

@narendramodi ji @arunjaitley ji @AmitShah ji @BJP4India @BJP4Maharashtra @BJPLive",neg
10540,2019-04-02 11:34:38+00:00,Ajinkya0406,"@INCIndia @INCIndia CP @RahulGandhi had mentioned that POVERTY IS A STATE OF MIND and now your manifesto as always for decades has mentioned that you will eradicate poverty

#LokSabhaElections2019 #CongressManifesto @BJP4India @janlokpal @sambitswaraj @smritiirani @AmitShah @narendramodi",pos
10541,2019-04-02 11:33:24+00:00,News18Guj,"રાહુલ ગાંધીના 72 હજાર કેવી રીતે આવશે તમારા ખાતામાં, જાણો આખી પ્રોસેસ ://gujarati.news18.com/news/national-international/here-about-congress-scheme-of-72-thousand-will-deposit-your-account-sv-856896.html #RahulGandhi #CongressManifesto 
#ElectionsWithNews18 @RahulGandhi @INCIndia",neg
10542,2019-04-02 11:25:29+00:00,iamTapanPandya,"@JhaSanjay @narendramodi @RahulGandhi Is Pappu free from watching “ chota bheem “ u tell us this first ? 

#Congress #CongressMainfesto #CongressMuktBharat #CongressMainfesto2019 #IndiaSaysNamoAgain #BharatBoleModiModi #IndiaWithNaMo #LoksabhaElectionCampaign #LoksabhaElections2019 #India",neg
10543,2019-04-02 11:10:23+00:00,RITESHDGAJJAR,"@INCIndia @RahulGandhi Bogus #INCIndia chor partyz manifisto, illiterate and illogical physco declaration by #RahulGandhi atleast Indian Army kill all #INCIndia zzz all members",neg
10544,2019-04-02 11:03:08+00:00,KSHiremath_,"@BJP4India @arunjaitley I think @RahulGandhi should acquire one post before #LokSabhaElections2019 other wise he will become unemployed..😂😂🤣😂😂..
#bharatbolemodimodi ..
#congress420forIndia..
#IndiaWithNaMo",neg
10545,2019-04-02 10:57:01+00:00,ManaswitaSachd1,"Found @INCIndia congress manifesto a bit more realistic this time.
@RahulGandhi #LokSabhaElections2019",neg
10546,2019-04-02 10:52:48+00:00,JhaSanjay07,@priyankagandhi  to accompany @INCIndia #President @RahulGandhi to #Wayanad in #Kerala for filing of his nomination from the parliamentary constituency. #LokSabhaElections2019,pos
10547,2019-04-02 10:44:04+00:00,rahulvatsa,"@RahulGandhi Hmm like you n your family has built #Amethi 
#LokSabhaElections2019",pos
10548,2019-04-02 10:39:37+00:00,iamsudhish,@TimesNow @RahulGandhi Maybe pappu should’ve done  something about this in #CongressManifesto #LokSabhaElections2019,neg
10549,2019-04-02 10:39:07+00:00,AkshayGondhane,"@RahulGandhi you are talking about 33% reservation for women, so in this general elections @INCIndia
will definitely give at least 33% tickets to women candidates..
Time to prove your point as you say you don't lie..  #LoksabhaElections2019",pos
10550,2019-04-02 10:36:01+00:00,Prasadandprad,Where does the question of Hindutva comes from? I thought you are the leader of secular India and you treat everyone equally @PMOIndia @narendramodi @kanhaiyakumar @RahulGandhi #ModiSpeaksToBharat #NarendraModi #IndiaSaysNaMoAgain #RahulGandhi,pos
10551,2019-04-02 09:56:06+00:00,peacefullypolit,@CNNnews18 @RahulGandhi @INCIndia Is this a freehand to open all the shell companies that were closed down in last 5 years? #CongManifesto #LokSabhaElections2019,pos
10552,2019-04-02 09:51:07+00:00,BishnoiManis,"From many days opposition leader like @RahulGandhi @MamataOfficial and  many more are challenging pm @narendramodi to national debate. Who is in favour or not in that debate? 
@Nidhi @INCIndia @BJP4India #ElectionsWithNDTV #LokSabhaElections2019 #GeneralElections2019",pos
10553,2019-04-02 09:40:24+00:00,ItsKumarAman,"I ask for a direct debate between @narendramodi and @RahulGandhi .
Let's see who got what. 

#faceoff #AbkiBaarPhirModiSarkar #congress #RahulGandhi #RahulGandhiforPM @aajtak @republic @ndtvindia @abpnewstv @BJP4India @INCIndia @Ibne_Sena @majorgauravarya",neg
10554,2019-04-02 09:28:09+00:00,adz64,"@smritiirani kicking my privilaged dynastic BUTT, please adjust as i need to scare the  populus of #wayanad to try &amp; win. Its always worked b4,time to scare the bejeez out of the electorate. Never mind I, @RahulGandhi have NO qualification nor capbility #LokSabhaElections2019",neg
10555,2019-04-02 09:23:35+00:00,pramodthomas84,"We will be able to know the assets of @RahulGandhi much earlier than @narendramodi, thanks to the former's candidacy in Wayand, Kerala #LokSabhaElections2019",pos
10556,2019-04-02 09:20:16+00:00,H_narayan_,"Our first step will be the step of justice

Justice to youth

Justice to farmers

Justice to dalits

Women justice

@INCIndia @RahulGandhi @INCBihar @priyankac19  #LokSabhaElections2019 #CongressManifesto2019 #CongressManifesto",pos
10557,2019-04-02 09:12:03+00:00,drbrightthomas,"Congress will deliver on its poll promises if voted to power?
#CongressManifesto #LokSabhaElections2019 
@narendramodi @RahulGandhi",pos
10558,2019-04-02 09:11:10+00:00,Vinourfriend,"If farmers not able to pay back the loan, it will be considered as a civil offense not as a criminal offense @RahulGandhi @INCIndia manifesto #RahulGandhi #CongressManifesto #CongressManifesto2019 #congress",neg
10559,2019-04-02 08:53:39+00:00,sankalpbhaireli,"@RahulGandhi first learn more on NCC and then challenge our beloved PM on issues like national security.

#NarendraModi #BharatBoleModiModi #AbkiBaarPhirModiSarkar #BJPNewsTrack #Elections2019 #LokSabhaElections2019 #2019LokSabhaElections",pos
10560,2019-04-02 08:48:32+00:00,itzBRF,"Dear @RahulGandhi ji,

Any Plan for Tamilnadu Fishermen !!!

Tamilnadu Fishermens Will get protection from Sri Lankan navy ?

in line- part in the election2019 manifesto?

@TNCCMinority @INCIndia @khushsundar #LokSabhaElections2019",neg
10561,2019-04-02 08:27:32+00:00,pskandhala,"Has @INCIndia promised proper and genuine #OROP  and #NFU2Fauj ?   in #CongressManifesto #CongressManifesto2019 #LoksabhaElections2019 
Does anybody have an answer? 
@RahulGandhi @rssurjewala",neg
10562,2019-04-02 08:18:49+00:00,VelIndu,@CNNnews18 @RahulGandhi @INCIndia ok. well understood that you are creating a way for all those corrupted in your party and allies to channelize the black money into the system. very innovative.  @BJP4India @narendramodi #NarendraModi #NamoAgain2019,pos
10563,2019-04-02 08:11:06+00:00,abhitiwary,"Some people will take that 72000₹ in that bank account which was opened under#jandhanyojana, which was considered as failure by the announcers of this scheme.
#LokSabhaElections2019 @INCIndia @RahulGandhi @narendramodi @BJP4India",neg
10564,2019-04-02 08:04:46+00:00,yadavankeshiyc,The narrative of 2019 election is Nyay #RahulGandhi #CongressManifesto @RahulGandhi @keshavyadaviyc @SandeepsRissam,pos
10565,2019-04-02 08:03:45+00:00,LakshadweepCon1,"@MahilaCongress @sushmitadevmp @RahulGandhi @priyankagandhi @ChitraSarwara @rajeevgowda @ShashiTharoor @Chaya @nsui @IYC @CongressSevadal The pledge that shall transform our nation for new horizons in development..

#CongressManifesto2019

March on All progressive forces.
Jai Congress

#VoteForCongress 

#loksabhaelections2019",pos
10566,2019-04-02 08:01:23+00:00,Omaddywtf7,"Congress chief @RahulGandhi says Congress manifesto was not made in closed room and includes the wishes of the people

#ElectionsWithTimes   #LokSabhaElections2019⁠ ⁠",neg
10567,2019-04-02 07:58:26+00:00,KSHiremath_,"@RahulGandhi Every Indian is saying #MainBhiChowkidar not #ChowkidarChorHai sir.
#LokSabhaElections2019 will be the full stop for coalition government in Karnataka and and also for @INCIndia",neg
10568,2019-04-02 07:55:34+00:00,thetribunechd,"#LokSabhaElections2019 |  @RahulGandhi wraps up manifesto release event saying its focus is five fold — addressing farm distress, joblessness, women’s security, new business and small enterprises, and health and education concerns @anshumalini3",pos
10569,2019-04-02 07:53:01+00:00,HarshilBShah92,"I am rooting for @narendramodi but I feel @RahulGandhi may end up winning #LokSabhaElections2019, albeit with a khichdi Government.",pos
10570,2019-04-02 07:52:49+00:00,im_mohitkhatri,"Old one 👉 ""Kuchh pane ke liye kuchh khona padta hai"" New one 👉 ""Aaramse Ghar pe baitho, 72000 Pao"". India towards Employment or Unemployment? @INCIndia @RahulGandhi #LokSabhaElections2019",neg
10571,2019-04-02 07:52:05+00:00,ShivCharanA57,#CongressManifesto mentions review of AFSPA in J&amp;K... Is @RahulGandhi a puppet of #Pakistan @ImranKhanPTI.. So is #RahulGandhi supporting terrorists in J&amp;K???,neg
10572,2019-04-02 07:41:03+00:00,rahulvatsa,"@sunetrac With @RahulGandhi contesting from #Wayanad n not having confidence to retain #Amethi , the @INCIndia is out of the race for #LokSabhaElections2019 
70 is the number it may look for.",neg
10573,2019-04-02 07:38:50+00:00,richajourno,"I challenge PM @narendramodi to come and debate with me on corruption, national security, foreign policy. Why is he scared to answer these questions: Congress president @RahulGandhi #LokSabhaElections2019",pos
10574,2019-04-02 07:37:49+00:00,maheshknraju,@rahulkanwal @INCIndia @BJP4India @RahulGandhi #NYAY is an idea which can hurt the economy immensely. It's a promise @INCIndia has made knowing that it won't form the govt. The citizen of the country have seen their rule for 65 years and are fed up. It would be #NamoAgain when #IndiaElects in #LokSabhaElections2019,pos
10575,2019-04-02 07:36:43+00:00,DeccanChronicle,"#PMModi can hide, but can't run: @RahulGandhi 

#CongressManifesto #ElectionsWithDC #LokSabhaElections2019 #CongressManifesto2019",neg
10576,2019-04-02 07:36:38+00:00,richajourno,People in southern India feel hostility from PM @narendramodi they feel they are not included: Congress president @RahulGandhi #LokSabhaElections2019,neg
10577,2019-04-02 07:36:22+00:00,INCKarnataka,"Our narrative for #LokSabhaElections2019 is set. If @narendramodi can give Rs. 30,000 crore to his friends, we can give Rs. 72,000 to 20% of the poorest of India: @RahulGandhi 

#CongressManifesto2019",neg
10578,2019-04-02 07:36:09+00:00,YUVAMARWADI,"Congress chief @RahulGandhi says Congress manifesto was not made in closed room and includes the wishes of the people

#congressmanifesto2019  #LokSabhaElections2019",neg
10579,2019-04-02 07:35:26+00:00,SagarSavle,"@RahulGandhi 
@INCIndia 
what a great and good manifesto by #rahulgandhi 
#NYAY 
#enemployment 
also a great press conference ,
wish to see you #NEXTPM",pos
10580,2019-04-02 07:34:24+00:00,Imabhijit_IND,"The comedy day with ""Amul Baby"" @RahulGandhi 🤣🤣🤣
#CongManifesto 
#LokSabhaElections2019 
#CongFakeCampaign",pos
10581,2019-04-02 07:32:35+00:00,timesofindia,"PM had spoken about MGNREGA. He mocked and said it is a bogus and useless scheme. Today everyone knows how much it helped the country. So now we want to guarantee jobs for 150 days, instead of 100 days, under the scheme: @RahulGandhi 

#ElectionsWithTimes   #LokSabhaElections2019",neg
10582,2019-04-02 07:31:48+00:00,rj__babbu,"Arun singh (journalist) question to @RahulGandhi  at #Congressmanifesto on the #NarendraModi saying that congress framed hindu as terrorist 

Answer by @RahulGandhi -

Our #NYAY scheme is one of the best scheme after #MNREGA. 

See how media is sold he didn’t counter him.",neg
10583,2019-04-02 07:31:16+00:00,goel_udit,#Congress will allocate 6 percent of GDP towards education @RahulGandhi at @INCIndia manifesto release for #LokSabhaElections2019.,neg
10584,2019-04-02 07:26:00+00:00,bahraichse,"@ANI This confirms from the title of #CongressManifesto2019 
हम निभायेगें...    @PChidambaram_IN @rajeevgowda  @RahulGandhi @INCIndia #LokSabhaElections2019",pos
10585,2019-04-02 07:24:22+00:00,TrideepL,"BREAKING: @RahulGandhi announces separate Farmer Budget (like the Railway Budget) if @INCIndia voted to power. Also any default of loan by farmers to be treated as civil offence instead of criminal offence at present.

#CongressManifesto2019
#LokSabhaElections2019
#Elections2019",neg
10586,2019-04-02 07:24:01+00:00,thetribunechd,To address job crisis @RahulGandhi says the @INCIndia will fill 22 lakh vacant government jobs by March 2020 @anshumalini3 #LokSabhaElections2019,pos
10587,2019-04-02 07:23:11+00:00,TheFederal_in,"6% of GDP will be for education; for healthcare, we will do it through government hospitals. Poor people will have access to high quality treatment, assures @RahulGandhi @INCIndia #congressmanifesto2019 #LokSabhaElections2019",neg
10588,2019-04-02 07:22:55+00:00,thetribunechd,"@RahulGandhi  declares #Nyay Scheme giving a poll slogan “Gareebi pe vaar, bahattar hazaar” @anshumalini3 #LokSabhaElections2019",neg
10589,2019-04-02 07:20:56+00:00,thetribunechd,"Loan default by farmers won’t be considered a criminal offence if we are elected to power, it will be considered a civil offence : @RahulGandhi | @anshumalini3 #LokSabhaElections2019",neg
10590,2019-04-02 07:20:49+00:00,richajourno,6% GDP for education in country: @RahulGandhi @NewIndianXpress #CongressManifesto2019 #loksabhaelections2019,pos
10591,2019-04-02 07:20:05+00:00,Priyanshi11G,"""6% of GDP will be used for Education of India."" say, @RahulGandhi , @INCIndia 
#Congress #2019Elections #LokSabhaElections2019 #LokSabhaElection2019 #LokSabha2019 @INCIndia @INCIndia @RahulGandhi",pos
10592,2019-04-02 07:19:42+00:00,richajourno,Separate Kisan budget to address farmers problems and loan default no more be criminal offence but civil offence: @RahulGandhi @NewIndianXpress @INCIndia #LokSabhaElections2019,pos
10593,2019-04-02 07:19:04+00:00,thetribunechd,@INCIndia President @RahulGandhi declares a stand-alone budget for farmers on the lines of previous railways budget after releasing the patty manifesto @anshumalini3 #LokSabhaElections2019,pos
10594,2019-04-02 07:18:20+00:00,A2D2_,"There should he separate budget for farmers, like the railways budget, @RahulGandhi announces #LokSabhaElections2019 #congressmanifesto2019",neg
10595,2019-04-02 07:18:01+00:00,Priyanshi11G,"72,000 rupees,
Entrepreneurship schemes
And benefits for the Farmers.
Three main keynotes of Congress Manifesto 2019.

#Congress #2019Elections #LokSabhaElections2019 #LokSabhaElection2019 #LokSabha2019 @INCIndia @INCIndia @RahulGandhi",pos
10596,2019-04-02 07:17:58+00:00,richajourno,Five main themes in @INCIndia manifesto which resonates with party symbol of hand: @RahulGandhi @NewIndianXpress #LokSabhaElections2019,pos
10597,2019-04-02 07:14:12+00:00,ankurin2006,"On  menifesto cover picture of group people available only saying ""हम निभाएंगे"" means our country men responsible and they will pay the price if they vote for Congress #LokSabhaElections2019 @RahulGandhi @narendramodi @PMOIndia",neg
10598,2019-04-02 07:13:08+00:00,TheFederal_in,"Manifesto a massive step for @INCIndia, says @RahulGandhi 
#thefederalnews #LokSabhaElections2019",pos
10599,2019-04-02 07:12:39+00:00,A2D2_,"""When we started this process about a year back I spoke to @PChidambaram_IN @rajeevgowda, and said two things; this is not a manifesto that should be made in closed room, it should reflect the wishes of the people,""says @RahulGandhi #congressmanifesto2019 #LokSabhaElections2019",neg
10600,2019-04-02 07:10:57+00:00,chaturvedisonia,#LokSabhaElections2019  result will be regional parties driven. development agenda loosing its shine against caste and creed @sardesairajdeep @RahulGandhi,pos
10601,2019-04-02 07:09:05+00:00,SabiIlluxinist,"@RahulGandhi Many congratulations 4 presenting @INCIndia's well coordinated &amp; well accounted manifesto 4 upcoming #LokSabhaElections2019. Undoubtedly, da manifesto encapsulates #India's real &amp; genuine issues bt da speeches being made in English language will hurt its spirit. 1/n",pos
10602,2019-04-02 07:05:24+00:00,Imabhijit_IND,"Now @INCIndia party start their circus... 😂😂😂😂😂😂😂
Please watch &amp; feel enjoy this day... 🤣🤣🤣 
#CongressManifesto 
#LokSabhaElections2019 
@RahulGandhi 🤣🤣",pos
10603,2019-04-02 07:01:52+00:00,iamTapanPandya,@INCIndia @RahulGandhi #India issue is #Congress itself kindly be out in this #LokSabhaElections2019 #CongressMuktBharat #CongressManifesto2019,pos
10604,2019-04-02 06:53:36+00:00,Aubamayang14,@NishaPurushoth2 @RahulGandhi Why too much haters here?? @NishaPurushoth2 is an individual and she has all rights to tweet as per her wish. This is not @manoramanews twitter handle. Show some tolerance Sanghi Bros. #Wayand #RahulGandhi,neg
10605,2019-04-02 06:42:51+00:00,StarPyramid,"@RahulGandhi will shortly launch the manifesto for the upcoming #LokSabhaElections2019 In the Manifesto we have spelt out our vision and way forward for the country for the next five years.

#CongressManifesto2019",pos
10606,2019-04-02 06:19:04+00:00,ajvassure7,@ShashiTharoor @INCKerala @RahulGandhi Wishing a big win for @INCIndia in #LokSabhaElections2019 and wish fast implementation of #NyayForIndia,pos
10607,2019-04-02 05:48:23+00:00,RaminderRajpal,@INCIndia choice for #pune Shri @MohanJoshiINC is a respected person across party lines but is not good choice to contest the #LokSabhaElections2019 against a formidable @GirishBapatBJP @RahulGandhi @MallikarjunINC. @INCIndia misses a great opportunity in #pune,neg
10608,2019-04-02 05:48:05+00:00,AnandSingh0806,@RahulGandhi Hey dude I heard you too afraid to face Arnab this time. If you can face him for even 30 mins that will proof that you can lead this country. @republic  #RahulArnabFaceOff #RahulGandhi #ArnabGoswami,neg
10609,2019-04-02 05:37:21+00:00,rahulvatsa,"@drshamamohd @IndiaToday What he has said has hurt many, but if it's not the demography then wht is the reason for the @INCIndia boss to choose #Waynad ? Another msg it throws that @RahulGandhi is afraid of @BJP4India n so he has chosen a constituency wher he doesn't ve to face it
#LoksabhaElections2019",neg
10610,2019-04-02 05:34:47+00:00,vzamare,"@PMOIndia @narendramodi @RahulGandhi I am from Washim And I work in Pune, date of election in my place is 11 where in Pune it's 23, we getting leave on 23 only, so won't be able to vote this year #LokSabhaElections2019 #ElectionCommissionOfIndia",neg
10611,2019-04-02 05:33:24+00:00,valuesearcher,@ARanganathan72 @RahulGandhi They are. Chums. Everything else is hogwash #RahulWayanadDebate #LokSabhaElections2019,neg
10612,2019-04-02 05:18:38+00:00,J_J_Aks,@abdullah_0mar Congratulations @RahulGandhi finally nehru's vision made this happen #LokSabhaElections2019    #IndiaKaDNA #Amethi,pos
10613,2019-04-02 05:17:48+00:00,Zeba_Khan_Media,@INCIndia  invested more than 500 crore to get @RahulGandhi  politically trained.but neither well exposed nor the advisor's are realistic. #Congress  advisory board are mostly expiry. #RahulGandhi,neg
10614,2019-04-02 05:13:56+00:00,Jainpankajkasan,#RahulDealWithScamsters really #rahulgandhi @RahulGandhi ?,neg
10615,2019-04-02 04:55:41+00:00,AjaykSingh25,"@JhaSanjay @INCIndia @RahulGandhi @rssurjewala Good initiative.
Let people know about,
Who is behind ,""Hindu terrorism"",
Word.

You cannot hide in elections Mr. Gentlemen @JhaSanjay 

#NamoTV #HinduTerror 
#IndiaSaysNaMoAgain 
#LokSabhaElections2019 
#AmitShahOnZee",pos
10616,2019-04-02 04:41:39+00:00,kamleshsutar,"Compared to @NCPspeaks , @INCMaharashtra appears non serious or unprepard fr #LokSabhaElections2019 in the state.B it failure in controlling infights, choice of candidates or focus of campaign. Hope leadrshp @RahulGandhi @priyankagandhi @AshokChavanINC gt d act 2gether",neg
10617,2019-04-02 04:06:03+00:00,HoneySingh7060,@Ravikum58399999 @narendramodi @abpnewstv @PMOIndia @aajtak @TheLallantop @ravishndtv @punyaprasun11 @RubikaLiyaquat @SrBachchan @BJP4India @RahulGandhi @INCIndia @IndiaToday @ZeeNews @rsprasad @sambitswaraj @arunjaitley @airtelindia @Idea @BSNLCorporate @AmbaniTina #AajTak #ABPnews #indiatv #Chowkidarnarendramodi #BJP4India #RahulGandhi dear all please do the needful for us,pos
10618,2019-04-02 03:45:21+00:00,imsunkrish,Who is going win #LokSabhaElections2019 from Kerala with highest Majority .Will it be @RahulGandhi ? I feel it's going to be #NKPremachandran for all the good work he has done n the acceptance he has across all political parties . Any guess any one ?,pos
10619,2019-04-02 03:10:22+00:00,pmhatre,"@RahulGandhi speech on 23rd May.
I take the responsibility of the defeat on #Congress party, 
Myself, my mom and sister resign from highest post of congress party

Liberals: Moral victory of #RahulGandhi",neg
10620,2019-04-02 03:04:04+00:00,parmarjeet129,@RahulGandhi Cities built by architects.......your leaders are now became builder or builders became leaders. They just destroying cities as per their benefits. So please don't share such crap on public platform for your benefit.#TuesdayThoughts #RahulGandhi #Indian,neg
10621,2019-04-02 03:01:03+00:00,karanleo44,"@RahulGandhi How many smart cities you think during your regime
#papputufailhe #rahulgandhi",pos
